,result,table,time,cloudcover,dew,humidity,precip,precipprob,solarenergy,solarradiation,sunelevation,temp,uvindex,whProduced
,,0,1709827200000,100,45.6,79.05,0,0,0.1,21,5.2,51.9,0,262
,,0,1709830800000,100,43.6,71.47,0,0,0.4,118,16.6,52.6,1,637
,,0,1709834400000,100,44,72.56,0,0,0.4,100,27.4,52.6,1,747
,,0,1709838000000,100,45.1,78.59,0,0,0.6,171,36.8,51.5,2,1405
,,0,1709841600000,99.5,46.5,80.3,0,0,1.9,526,44,52.4,5,1982
,,0,1709845200000,95.4,46.5,73.56,0,0,1.3,374,47.6,54.8,4,2073
,,0,1709848800000,62.9,47,67.03,0,0,2.8,775,46.8,57.9,8,3027
,,0,1709852400000,32.1,46.2,63.38,0,0,2.4,659,41.8,58.6,7,2562
,,0,1709856000000,18.1,45.8,59.21,0,0,1.9,527,33.7,60.1,5,1762
,,0,1709859600000,18.1,44.4,56.02,0,0,1,278,23.7,60.2,3,734
,,0,1709863200000,18.1,45.5,60.06,0,0,0.2,56,12.6,59.3,1,162
,,0,1709866800000,17,43.3,61.61,0,0,0,9,1.3,56.3,0,4
,,0,1709870400000,8.5,43.3,63.27,0,0,0,0,-11,55.6,0,0
,,0,1709874000000,0,42.6,66.85,0,0,0,0,-22.8,53.4,0,0
,,0,1709877600000,0,42.6,69.62,0,0,0,0,-34.2,52.3,0,0
,,0,1709881200000,0,43.7,76.84,0,0,0,0,-44.5,50.7,0,0
,,0,1709884800000,0,43.7,81.15,0,0,0,0,-52.7,49.2,0,0
,,0,1709888400000,0,42.5,82.38,0,0,0,0,-57,47.6,0,0
,,0,1709892000000,0,42.5,88.24,0,0,0,0,-56,45.8,0,0
,,0,1709895600000,0,41,87.75,0,0,0,0,-50,44.4,0,0
,,0,1709899200000,0,40.3,84.08,0,0,0,0,-40.8,44.8,0,0
,,0,1709902800000,0,40.2,88.85,0,0,0,0,-30,43.3,0,0
,,0,1709906400000,0,39.1,88.8,0,0,0,0,-18.4,42.2,0,0
,,0,1709910000000,0,38.8,84.09,0,0,0,0,-6.5,43.3,0,17
,,0,1709913600000,0,39.1,85.1,0,0,0.1,32,5.5,43.3,0,859
,,0,1709917200000,0,41.5,80.97,0,0,0.9,239,16.9,47,2,2161
,,0,1709920800000,8.5,44.5,74.55,0,0,1.6,438,27.7,52.3,4,3057
,,0,1709924400000,8.5,43,58.65,0,0,2.2,603,37.2,57.4,6,3591
,,0,1709928000000,0,38.5,45.26,0,0,2.5,707,44.4,59.7,7,3863
,,0,1709931600000,0,39.2,42.93,0,0,2.7,752,48,62,8,3761
,,0,1709935200000,8.5,40.4,41.8,0,0,2.7,742,47.2,64.1,7,3401
,,0,1709938800000,8.5,38.8,36.83,0,0,2.4,670,42.1,66,7,2776
,,0,1709942400000,8.5,42.7,42.76,0,0,1.9,534,34,66,5,1894
,,0,1709946000000,8.5,40.5,39.73,0,0,1.3,357,23.9,65.6,4,835
,,0,1709949600000,8.5,41.1,43.06,0,0,0.5,132,12.8,64,1,174
,,0,1709953200000,0,44.2,56.52,0,0,0,11,1.4,59.6,0,8
,,0,1709956800000,8.5,48.8,76.19,0,0,0,0,-10.8,56.2,0,0
,,0,1709960400000,0,49.1,82.16,0,0,0,0,-22.6,54.4,0,0
,,0,1709964000000,15.4,48.8,83.27,0,0,0,0,-33.9,53.7,0,0
,,0,1709967600000,0,47.3,81.11,0,0,0,0,-44.2,52.9,0,0
,,0,1709971200000,3.9,46.3,79.11,0,0,0,0,-52.4,52.6,0,0
,,0,1709974800000,82.5,45.2,76.6,0,0,0,0,-56.7,52.3,0,0
,,0,1709978400000,61.6,46.2,79.74,0,0,0,0,-55.6,52.3,0,0
,,0,1709982000000,66,45.5,79.95,0,0,0,0,-49.6,51.5,0,0
,,0,1709985600000,95.4,45.5,84.8,0,0,0,0,-40.5,49.9,0,0
,,0,1709989200000,100,44.5,81.29,0,0,0,0,-29.7,50,0,0
,,0,1709992800000,99.5,43.7,74.36,0,0,0,0,-18.1,51.5,0,0
,,0,1709996400000,84.1,44.4,81.31,0,0,0,0,-6.2,49.9,0,42
,,0,1710000000000,17,44,83.38,0,0,0.1,30,5.8,48.9,0,591
,,0,1710003600000,29.9,44.8,78.95,0,0,0.8,223,17.3,51.1,2,1152
,,0,1710007200000,29.9,45.9,73.68,0,0,1.3,348,28.1,54.1,3,1959
,,0,1710010800000,29.9,44.1,61.87,0,0,1.6,431,37.5,57,4,2815
,,0,1710014400000,29.9,44,56.25,0,0,2.3,649,44.7,59.6,6,3066
,,0,1710018000000,46.4,45.2,54.99,0,0,2.3,638,48.4,61.5,6,3042
,,0,1710021600000,85.2,45.3,54.28,0,0,1.5,413,47.5,62,4,1807
,,0,1710025200000,47.5,46.3,53.78,0,0,1.9,525,42.4,63.4,5,1210
,,0,1710028800000,29.9,47.4,58.32,0,0,0.9,242,34.2,62.2,2,1168
,,0,1710032400000,32.1,48.1,62.94,0,0,1,264,24.2,60.8,3,707
,,0,1710036000000,32.1,49.2,68.42,0,0,0.5,132,13,59.6,1,291
,,0,1710039600000,31,48.1,70.22,0,0,0.1,41,1.6,57.7,0,11
,,0,1710043200000,47.5,48.1,75.09,0,0,0,0,-10.6,55.9,0,0
,,0,1710046800000,36.8,48.1,79.2,0,0,0,0,-22.4,54.4,0,0
,,0,1710050400000,48,47,82.89,0,0,0,7,-33.7,52.1,0,0
,,0,1710054000000,56,45.9,86.2,0,0,0,6,-43.9,49.9,0,0
,,0,1710057600000,63,47,92.85,0,0,0,0,-52,49,0,0
,,0,1710061200000,100,49.1,83.08,0,0,0,0,-56.3,54.1,0,0
,,0,1710064800000,100,48,79.71,0,0,0,0,-55.2,54.1,0,0
,,0,1710068400000,100,47.7,78.8,0,0,0,0,-49.2,54.1,0,0
,,0,1710072000000,100,46.6,75.58,0,0,0,0,-40.1,54.1,0,0
,,0,1710075600000,100,46.3,78.86,0,0,0,0,-29.4,52.7,0,0
,,0,1710079200000,88.5,46.3,79.89,0,0,0,0,-17.8,52.3,0,0
,,0,1710082800000,100,47.7,84.26,0,0,0,0,-5.9,52.3,0,19
,,0,1710086400000,93.7,47.4,85.52,0,0,0,4,6.1,51.6,0,327
,,0,1710090000000,32.1,46.3,80.01,0,0,0.5,137,17.6,52.3,1,1243
,,0,1710093600000,32.1,47.7,74.63,0,0,1.1,316,28.4,55.6,3,2103
,,0,1710097200000,60.7,46.5,67.07,0,0,1,272,37.9,57.4,3,3495
,,0,1710100800000,50,44,56.14,0,0,2.9,793,45.1,59.7,8,3364
,,0,1710104400000,73.4,45.1,54.81,0,0,0.8,232,48.8,61.5,2,2451
,,0,1710108000000,61.8,43.9,51.61,0,0,1,269,47.9,61.9,3,3337
,,0,1710111600000,32.1,44.9,50.41,0,0,2.3,642,42.7,63.7,6,1689
,,0,1710115200000,34.3,41.4,46.84,0,0,1.1,304,34.5,61.9,3,1166
,,0,1710118800000,88,41,46.29,0,0,0.5,149,24.4,61.8,1,588
,,0,1710122400000,99.5,40.5,46.01,0,0,0.4,104,13.2,61.4,1,229
,,0,1710126000000,49.7,42.1,54.27,0,0,0,11,1.8,58.5,0,9
,,0,1710129600000,95.9,39.4,50.97,0,0,0,0,-10.4,57.4,0,0
,,0,1710133200000,95.9,39.2,51.19,0,0,0,0,-22.2,57.1,0,0
,,0,1710136800000,88.5,41.1,57.39,0,0,0,0,-33.5,55.9,0,0
,,0,1710140400000,95.9,42.1,60.95,0,0,0,0,-43.7,55.4,0,0
,,0,1710144000000,100,44.1,65.11,0.001,100,0,0,-51.7,55.6,0,0
,,0,1710147600000,100,43.4,63.4,0,0,0,0,-55.9,55.6,0,0
,,0,1710151200000,100,44.1,68.09,0.002,100,0,0,-54.8,54.4,0,0
,,0,1710154800000,100,46,73.09,0.003,100,0,0,-48.9,54.4,0,0
,,0,1710158400000,100,48.6,80.94,0.001,100,0,0,-39.8,54.4,0,0
,,0,1710162000000,100,48.9,86.37,0.044,100,0,0,-29.1,52.9,0,0
,,0,1710165600000,100,49.5,94.33,0.014,100,0,0,-17.5,51.1,0,0
,,0,1710169200000,99.5,48,90.56,0.011,100,0,0,-5.7,50.7,0,10
,,0,1710172800000,97.8,46.6,86.9,0.007,100,0.1,25,6.4,50.3,0,370
,,0,1710176400000,93.7,46.7,81.18,0.004,100,0.6,156,17.9,52.3,2,963
,,0,1710180000000,92.6,46.5,76.62,0,0,0.8,230,28.7,53.7,2,2138
,,0,1710183600000,92.6,45.9,72.65,0,0,1.4,394,38.3,54.5,4,3725
,,0,1710187200000,17,46.5,63.29,0,0,2.7,759,45.5,58.9,8,2744
,,0,1710190800000,17,43.9,55.67,0,0,1.1,309,49.2,59.7,3,1830
,,0,1710194400000,93.7,41.8,52.95,0,0,1,265,48.3,59,3,1230
,,0,1710198000000,95.6,44.4,58.29,0,0,1.5,425,43,59,4,1468
,,0,1710201600000,49.4,44.4,56.85,0,0,0.7,206,34.8,59.7,2,789
,,0,1710205200000,34,42.8,55.16,0,0,0.7,195,24.6,58.9,2,860
,,0,1710208800000,43.2,40.4,52.33,0,0,0.4,100,13.4,57.7,1,322
,,0,1710212400000,83,41.5,58.26,0,0,0,11,2,55.9,0,12
,,0,1710216000000,100,41.5,58.26,0,0,0,0,-10.3,55.9,0,0
,,0,1710219600000,100,41.5,59.1,0,0,0,0,-22,55.6,0,0
,,0,1710223200000,99.5,44,68.53,0,0,0,0,-33.3,54.2,0,0
,,0,1710226800000,95.4,44,67.77,0,0,0,0,-43.4,54.5,0,0
,,0,1710230400000,99.5,43.6,67.4,0,0,0,0,-51.4,54.2,0,0
,,0,1710234000000,95.9,44.5,69.62,0.001,100,0,0,-55.5,54.2,0,0
,,0,1710237600000,100,43.4,66.83,0,0,0,0,-54.4,54.1,0,0
,,0,1710241200000,100,47.1,81.21,0.013,100,0,0,-48.5,52.7,0,0
,,0,1710244800000,100,47.3,83.17,0.011,100,0,0,-39.5,52.3,0,0
,,0,1710248400000,100,47.7,84.38,0.005,100,0,0,-28.8,52.3,0,0
,,0,1710252000000,100,47.7,84.51,0.001,100,0,0,-17.2,52.3,0,0
,,0,1710255600000,100,47.4,83.54,0.001,100,0,0,-5.4,52.3,0,15
,,0,1710259200000,100,47.7,83.3,0,0,0.1,21,6.7,52.7,0,325
,,0,1710262800000,100,49.2,83.35,0,0,0.6,163,18.2,54.2,2,1267
,,0,1710266400000,100,49.3,79.34,0.001,100,0.8,223,29,55.6,2,1152
,,0,1710270000000,92.6,50.8,77.68,0.001,100,0.5,139,38.6,57.7,1,1372
,,0,1710273600000,89.3,52.3,80.49,0.012,100,1,276,45.9,58.3,3,3462
,,0,1710277200000,95.4,53.6,78.06,0,0,1.7,480,49.6,60.5,5,2549
,,0,1710280800000,97.8,46.2,57.15,0,0,2.1,592,48.6,61.5,6,2150
,,0,1710284400000,88.2,45.3,55.1,0,0,1.2,336,43.4,61.5,3,1386
,,0,1710288000000,32.1,43.7,52.5,0,0,0.8,216,35,61.2,2,1198
,,0,1710291600000,47.5,44.2,53.37,0,0,1.1,306,24.8,61.3,3,1118
,,0,1710295200000,46.4,43.7,56.2,0,0,0.3,81,13.6,59.3,1,224
,,0,1710298800000,80.8,43.1,58.74,0,0,0,11,2.1,57.4,0,1
,,0,1710302400000,78.6,44.2,65.4,0,0,0,0,-10.1,55.6,0,0
,,0,1710306000000,71.2,45.6,73.81,0,0,0,0,-21.8,53.8,0,0
,,0,1710309600000,78.6,45.9,74.69,0,0,0,0,-33.1,53.7,0,0
,,0,1710313200000,71.2,44.8,74.58,0,0,0,0,-43.1,52.6,0,0
,,0,1710316800000,78.6,44.4,74.53,0,0,0,0,-51,52.3,0,0
,,0,1710320400000,65.9,44,72.69,0,0,0,0,-55.1,52.5,0,0
,,0,1710324000000,17,42.5,73.29,0,0,0,0,-54,50.7,0,0
,,0,1710327600000,0,42.1,76.09,0,0,0,0,-48.1,49.3,0,0
,,0,1710331200000,0,41.7,76.48,0,0,0,0,-39.1,48.7,0,0
,,0,1710334800000,0,40.5,78.45,0,0,0,0,-28.5,46.9,0,0
,,0,1710338400000,15.4,40.5,78.57,0,0,0,0,-17,46.9,0,0
,,0,1710342000000,32.4,41.6,80.92,0,0,0,0,-5.1,47.2,0,54
,,0,1710345600000,88.2,42.1,83.23,0,0,0.2,46,7,46.9,0,641
,,0,1710349200000,64.8,42.5,74.35,0,0,0.4,104,18.5,50.4,1,1410
,,0,1710352800000,34,44,73.14,0,0,1.6,450,29.4,52.3,5,2972
,,0,1710356400000,34,43.7,66.04,0,0,1.9,538,39,54.8,5,3552
,,0,1710360000000,34,44,62.44,0,0,2.6,724,46.3,56.7,7,3743
,,0,1710363600000,34,43.4,56.8,0,0,2.7,752,50,58.6,8,3829
,,0,1710367200000,29.9,43.3,51.07,0,0,2.8,766,49,61.6,8,3509
,,0,1710370800000,29.9,44.5,52.45,0,0,2.5,700,43.7,62.1,7,2863
,,0,1710374400000,29.9,41.6,45.09,0,0,2,566,35.3,63.2,6,1899
,,0,1710378000000,29.9,40.5,41.29,0,0,1.4,387,25.1,64.5,4,675
,,0,1710381600000,17,40.1,42.81,0,0,0.7,193,13.8,63.1,2,104
,,0,1710385200000,17,43.5,52.11,0,0,0,9,2.3,61.2,0,3
,,0,1710388800000,0,43.1,57.97,0,0,0,0,-9.9,57.8,0,0
,,0,1710392400000,0,43.7,61.61,0,0,0,0,-21.6,56.7,0,0
,,0,1710396000000,0,43.6,64.45,0,0,0,0,-32.8,55.4,0,0
,,0,1710399600000,0,44.3,65.89,0,0,0,0,-42.9,55.5,0,0
,,0,1710403200000,0,41.7,60.73,0,0,0,0,-50.7,55,0,0
,,0,1710406800000,0,39.9,57.88,0,0,0,0,-54.7,54.4,0,0
,,0,1710410400000,0,38.5,55.82,0,0,0,0,-53.6,53.9,0,0
,,0,1710414000000,0,33.2,44.55,0,0,0,0,-47.7,54.4,0,0
,,0,1710417600000,0,28.3,36.88,0,0,0,0,-38.8,54.1,0,0
,,0,1710421200000,0,27.4,34.82,0,0,0,0,-28.2,54.6,0,0
,,0,1710424800000,0,28.2,34.71,0,0,0,0,-16.7,55.7,0,0
,,0,1710428400000,0,28.5,36.04,0,0,0,0,-4.8,55,0,106
,,0,1710432000000,0,29.2,39.01,0,0,0.1,40,7.2,53.6,0,1328
,,0,1710435600000,0,30.7,37.94,0,0,1.1,294,18.8,56,3,2543
,,0,1710439200000,0,30.4,32.73,0,0,1.8,487,29.7,59.8,5,3366
,,0,1710442800000,0,28.2,28.33,0,0,1.6,448,39.3,61.3,4,3926
,,0,1710446400000,0,28.3,26.62,0,0,2.7,758,46.7,63.2,8,4143
,,0,1710450000000,0,30,26.53,0,0,2.9,807,50.4,65.3,8,4035
,,0,1710453600000,0,30,26.14,0,0,2.9,793,49.4,65.7,8,3654
,,0,1710457200000,0,29.7,24.77,0,0,2.6,721,44,66.9,7,2992
,,0,1710460800000,0,27.5,21.2,0,0,2.1,592,35.5,68.8,6,2023
,,0,1710464400000,0,27.9,21.58,0,0,1.5,417,25.3,68.8,4,734
,,0,1710468000000,0,29.3,24.03,0,0,0.8,213,14,67.4,2,106
,,0,1710471600000,0,30.4,26.59,0,0,0,11,2.5,65.7,0,7
,,0,1710475200000,0,28.9,26.73,0,0,0,0,-9.7,63.8,0,0
,,0,1710478800000,0,33.7,35.9,0,0,0,0,-21.4,61,0,0
,,0,1710482400000,0,29.6,29.93,0,0,0,0,-32.6,61.4,0,0
,,0,1710486000000,0,31,33.35,0,0,0,0,-42.6,60,0,0
,,0,1710489600000,0,35.5,42.69,0,0,0,0,-50.4,58.1,0,0
,,0,1710493200000,0,31.4,38.77,0,0,0,0,-54.3,56.2,0,0
,,0,1710496800000,0,32.5,41.8,0,0,0,0,-53.2,55.4,0,0
,,0,1710500400000,0,32.5,41.25,0,0,0,0,-47.4,55.7,0,0
,,0,1710504000000,0,32.2,40.81,0,0,0,0,-38.5,55.7,0,0
,,0,1710507600000,0,30.8,37.04,0,0,0,0,-27.8,56.8,0,0
,,0,1710511200000,0,30,36.39,0,0,0,0,-16.3,56.4,0,0
,,0,1710514800000,0,30,37.43,0,0,0,0,-4.5,55.6,0,112
,,0,1710518400000,0,28.9,33.74,0,0,0.2,65,7.5,57.2,1,1268
,,0,1710522000000,0,28.9,30.78,0,0,1.1,294,19.1,59.8,3,2431
,,0,1710525600000,0,30.8,31.03,0,0,1.8,492,30,61.7,5,3264
,,0,1710529200000,0,31.1,30.26,0,0,1.7,469,39.7,62.8,5,3773
,,0,1710532800000,0,32.6,28.96,0,0,2.7,752,47.1,65.8,8,3975
,,0,1710536400000,0,35.5,29.26,0,0,2.9,803,50.8,68.8,8,3905
,,0,1710540000000,0,35.3,27.92,0,0,2.8,791,49.7,70,8,3501
,,0,1710543600000,8.5,36.1,27.09,0,0,2.6,715,44.3,71.8,7,2878
,,0,1710547200000,8.5,35.5,25.59,0,0,2.1,587,35.8,72.8,6,1975
,,0,1710550800000,8.5,33.1,23.43,0,0,1.5,415,25.5,72.5,4,755
,,0,1710554400000,8.5,33.8,25.07,0,0,0.8,209,14.2,71.4,2,117
,,0,1710558000000,0,33.7,26.6,0,0,0,11,2.7,69.5,0,9
,,0,1710561600000,0,34.6,29.49,0,0,0,0,-9.5,67.6,0,0
,,0,1710565200000,0,35.2,32.9,0,0,0,0,-21.2,65.1,0,0
,,0,1710568800000,0,35.6,40.41,0,0,0,0,-32.4,59.7,0,0
,,0,1710572400000,0,38.9,46.06,0,0,0,0,-42.3,59.6,0,0
,,0,1710576000000,0,37.9,48.82,0,0,0,0,-50.1,57,0,0
,,0,1710579600000,0,37.6,50.28,0,0,0,0,-54,55.9,0,0
,,0,1710583200000,0,37.3,55.17,0,0,0,0,-52.8,53,0,0
,,0,1710586800000,0,37.3,53.69,0,0,0,0,-47,53.7,0,0
,,0,1710590400000,0,36.9,57.51,0,0,0,0,-38.1,51.4,0,0
,,0,1710594000000,0,36.9,57.44,0,0,0,0,-27.5,51.4,0,0
,,0,1710597600000,0,35.8,63.23,0,0,0,0,-16,47.7,0,0
,,0,1710601200000,8.5,37.3,65.94,0,0,0,0,-4.2,48.1,0,115
,,0,1710604800000,0,37.6,60.64,0,0,0.2,63,7.8,50.7,1,1259
,,0,1710608400000,0,39.9,57.75,0,0,1.1,294,19.4,54.5,3,2377
,,0,1710612000000,0,39,44.36,0,0,1.8,489,30.4,60.9,5,3169
,,0,1710615600000,0,37.9,37.19,0,0,2.3,645,40.1,64.6,6,3651
,,0,1710619200000,0,38.1,34.32,0,0,2.7,747,47.5,67.2,7,3812
,,0,1710622800000,0,37,31.71,0,0,2.9,805,51.2,68.3,8,3794
,,0,1710626400000,8.5,39.8,35.29,0,0,2.9,793,50.1,68.3,8,3495
,,0,1710630000000,8.5,42,36.9,0,0,2.6,710,44.6,69.5,7,2885
,,0,1710633600000,8.5,44.5,40.65,0,0,2.1,580,36.1,69.4,6,1997
,,0,1710637200000,8.5,43.3,40.95,0,0,1.5,410,25.7,67.9,4,779
,,0,1710640800000,0,47.2,53.72,0,0,0.7,207,14.4,64.4,2,127
,,0,1710644400000,0,48.7,62,0,0,0,11,2.8,61.8,0,12
,,0,1710648000000,0,49.7,73.44,0,0,0,0,-9.3,58.2,0,0
,,0,1710651600000,1.1,49.2,74.29,0,0,0,0,-21,57.3,0,0
,,0,1710655200000,3.9,48.1,75.12,0,0,0,0,-32.2,55.9,0,0
,,0,1710658800000,2.2,48.1,75.96,0,0,0,0,-42.1,55.6,0,0
,,0,1710662400000,0,48.1,79.08,0,0,0,0,-49.7,54.5,0,0
,,0,1710666000000,0,47,75.83,0,0,0,0,-53.6,54.4,0,0
,,0,1710669600000,0,45.2,76.72,0,0,0,0,-52.4,52.3,0,0
,,0,1710673200000,0,43.4,76.8,0,0,0,0,-46.6,50.4,0,0
,,0,1710676800000,3.9,43.4,81.33,0,0,0,0,-37.8,48.9,0,0
,,0,1710680400000,3.9,42.3,77.94,0,0,0,0,-27.2,48.9,0,0
,,0,1710684000000,4.4,41.9,81.09,0,0,0,0,-15.7,47.4,0,0
,,0,1710687600000,4.4,41.6,80.12,0,0,0,0,-3.9,47.5,0,115
,,0,1710691200000,12.4,42.4,82.23,0,0,0.3,70,8.1,47.5,1,1257
,,0,1710694800000,12.4,44.5,74.42,0,0,1.1,297,19.7,52.4,3,2377
,,0,1710698400000,2.2,45.7,68.25,0,0,1.8,489,30.7,56,5,3181
,,0,1710702000000,8.5,45,58.83,0,0,2.3,647,40.4,59.4,6,3647
,,0,1710705600000,8.5,45.6,54.03,0,0,2.7,742,47.9,62.5,7,3891
,,0,1710709200000,17,44.6,48.52,0,0,2.9,795,51.6,64.4,8,3780
,,0,1710712800000,29.9,44.5,45.68,0,0,2.7,747,50.5,66,7,3369
,,0,1710716400000,17,45.9,47.65,0,0,2.6,721,44.9,66.3,7,2948
,,0,1710720000000,8.5,50.7,56.47,0,0,2.1,584,36.3,66.7,6,2039
,,0,1710723600000,8.5,49.5,57.61,0,0,1.5,408,25.9,64.8,4,818
,,0,1710727200000,8.5,47.1,54.91,0,0,0.8,213,14.6,63.7,2,131
,,0,1710730800000,8.5,46.8,60.95,0,0,0,11,3,60.4,0,15
,,0,1710734400000,0,48.6,70.56,0,0,0,0,-9.1,58.1,0,0
,,0,1710738000000,0,46.7,67.56,0,0,0,0,-20.8,57.3,0,0
,,0,1710741600000,0,45.3,64.84,0,0,0,0,-31.9,57,0,0
,,0,1710745200000,0,46.4,70.28,0,0,0,0,-41.8,55.9,0,0
,,0,1710748800000,0,46,73.79,0,0,0,0,-49.4,54.1,0,0
,,0,1710752400000,0,46,78.02,0,0,0,0,-53.2,52.6,0,0
,,0,1710756000000,0,44.1,78,0,0,0,0,-52,50.7,0,0
,,0,1710759600000,0,41.9,71.54,0,0,0,0,-46.2,50.7,0,0
,,0,1710763200000,0,41.5,74.64,0,0,0,0,-37.4,49.2,0,0
,,0,1710766800000,0,41.1,73.4,0,0,0,0,-26.9,49.3,0,0
,,0,1710770400000,2.2,39.7,71.55,0,0,0,0,-15.4,48.4,0,0
,,0,1710774000000,34.7,40.2,78.72,0,0,0,0,-3.6,46.4,0,105
,,0,1710777600000,62.9,41.6,76.9,0,0,0.3,90,8.4,48.5,1,1195
,,0,1710781200000,33.8,43.2,67.27,0,0,1.1,302,20,53.8,3,2296
,,0,1710784800000,32.1,46.8,70.46,0,0,1.8,492,31,56.3,5,3153
,,0,1710788400000,29.9,48.3,68.63,0,0,2.3,642,40.8,58.6,6,3643
,,0,1710792000000,29.9,48,62.07,0,0,2.7,756,48.3,61.1,8,3816
,,0,1710795600000,29.9,48.9,60.29,0,0,2.8,791,52,62.9,8,3779
,,0,1710799200000,8.5,46,50.38,0,0,2.8,789,50.9,64.9,8,3458
,,0,1710802800000,0,49,52.72,0,0,2.5,708,45.2,66.9,7,2907
,,0,1710806400000,0,50.5,53.77,0,0,2.1,584,36.6,67.9,6,2057
,,0,1710810000000,0,51.1,57.98,0,0,1.5,413,26.1,66.3,4,867
,,0,1710813600000,0,51.5,63.71,0,0,0.7,207,14.8,64.1,2,147
,,0,1710817200000,0,51.5,71.58,0,0,0,12,3.2,60.8,0,19
,,0,1710820800000,0,51.8,76.23,0,0,0,0,-9,59.3,0,0
,,0,1710824400000,0,51.5,80.93,0,0,0,0,-20.6,57.3,0,0
,,0,1710828000000,0,51.4,85.11,0,0,0,0,-31.7,55.9,0,0
,,0,1710831600000,30.8,51.5,86.24,0,0,0,0,-41.5,55.5,0,0
,,0,1710835200000,66.6,51,89.19,0,0,0,0,-49.1,54.1,0,0
,,0,1710838800000,92.1,50.6,86.98,0,0,0,0,-52.8,54.4,0,0
,,0,1710842400000,100,49.9,84.64,0,0,0,0,-51.6,54.4,0,0
,,0,1710846000000,100,49.9,84.64,0,0,0,0,-45.9,54.4,0,0
,,0,1710849600000,100,49.9,84.64,0,0,0,0,-37.1,54.4,0,0
,,0,1710853200000,100,49.5,83.49,0,0,0,0,-26.6,54.4,0,0
,,0,1710856800000,100,49.5,84.43,0,0,0,0,-15.1,54.1,0,0
,,0,1710860400000,100,49.2,83.47,0,0,0,0,-3.3,54.1,0,30
,,0,1710864000000,100,48,83.27,0,0,0.1,33,8.7,53,0,335
,,0,1710867600000,100,48.1,79.94,0,0,0.5,139,20.3,54.1,1,1885
,,0,1710871200000,75.6,48.4,74.16,0,0,1.8,494,31.4,56.6,5,3308
,,0,1710874800000,9.6,49.9,72.99,0,0,2.1,577,41.2,58.5,6,3738
,,0,1710878400000,0,49.9,67.61,0,0,2.8,765,48.7,60.7,8,3895
,,0,1710882000000,0,50.7,64.37,0,0,2.9,809,52.4,62.9,8,3768
,,0,1710885600000,0,49.4,57.08,0,0,2.9,796,51.2,64.9,8,3416
,,0,1710889200000,0,49.8,54.43,0,0,2.6,717,45.5,66.7,7,2774
,,0,1710892800000,8.5,51.8,58.83,0,0,2.1,582,36.8,66.7,6,1836
,,0,1710896400000,8.5,51.5,62.05,0,0,1.5,404,26.4,64.8,4,611
,,0,1710900000000,0,50.3,64.93,0,0,0.5,137,15,62.3,1,118
,,0,1710903600000,0,49.5,68.05,0,0,0,12,3.3,60.1,0,7
,,0,1710907200000,0,48.9,73.32,0,0,0,0,-8.8,57.3,0,0
,,0,1710910800000,0,49.5,78.3,0,0,0,0,-20.4,56.2,0,0
,,0,1710914400000,0,48.4,80.87,0,0,0,0,-31.5,54.1,0,0
,,0,1710918000000,0,47.8,83.42,0,0,0,0,-41.2,52.7,0,0
,,0,1710921600000,0,48.3,85.38,0,0,0,0,-48.7,52.6,0,0
,,0,1710925200000,3.9,47.7,85.54,0,0,0,0,-52.4,51.9,0,0
,,0,1710928800000,3.9,47.7,86.51,0,0,0,0,-51.2,51.6,0,0
,,0,1710932400000,4.4,47.8,88.04,0,0,0,0,-45.5,51.2,0,0
,,0,1710936000000,4.4,46,89.37,0,0,0,0,-36.7,49,0,0
,,0,1710939600000,11.4,45.7,86.94,0,0,0,0,-26.2,49.4,0,0
,,0,1710943200000,4.4,43.9,87.11,0,0,0,0,-14.8,47.5,0,0
,,0,1710946800000,30.8,44.9,85.44,0,0,0,0,-3,49.1,0,254
,,0,1710950400000,0,46.8,88.39,0,0,0.3,88,9,50.1,1,1550
,,0,1710954000000,0,48.9,82.41,0,0,1.1,313,20.7,54.2,3,2576
,,0,1710957600000,0,49.2,76.95,0,0,1.8,503,31.7,56.3,5,3298
,,0,1710961200000,8.5,49.3,69.5,0,0,2.4,661,41.5,59.3,7,3719
,,0,1710964800000,8.5,47.9,58.1,0,0,2.8,765,49,62.9,8,3895
,,0,1710968400000,8.5,48.9,60.11,0,0,2.9,814,52.8,63,8,3813
,,0,1710972000000,17,48.7,57.32,0,0,2.9,800,51.6,64.1,8,3337
,,0,1710975600000,17,49.1,56.26,0,0,2.5,684,45.8,65,7,2725
,,0,1710979200000,29.9,47.7,53.06,0,0,1.9,522,37.1,65.3,5,1671
,,0,1710982800000,29.9,45,48.07,0,0,0.9,255,26.6,65.2,3,723
,,0,1710986400000,29.9,48.1,59.95,0,0,0.4,121,15.2,62.2,1,281
,,0,1710990000000,29.9,48.8,68.38,0,0,0.1,14,3.5,59.3,0,8
,,0,1710993600000,29.9,46.3,66.59,0,0,0,0,-8.6,57.3,0,0
,,0,1710997200000,29.9,46.6,71,0,0,0,0,-20.2,55.9,0,0
,,0,1711000800000,0,46.6,71,0,0,0,0,-31.2,55.9,0,0
,,0,1711004400000,0,45.2,72.73,0,0,0,0,-41,53.7,0,0
,,0,1711008000000,0,45.2,71.64,0,0,0,0,-48.4,54.1,0,0
,,0,1711011600000,0,45.2,75.73,0,0,0,0,-52,52.7,0,0
,,0,1711015200000,0,44.8,75.65,0,0,0,0,-50.8,52.3,0,0
